deck_code,factions,Champion.01,Champion.02,Champion.03,Champion.04,Champion.05,Champion.06,Card.01,Card.02,Card.03,Card.04,Card.05,Card.06,Card.07,Card.08,Card.09,Card.10,Card.11,Card.12,Card.13,Card.14,Card.15,Card.16,Card.17,Card.18,Card.19,Card.20,Card.21,Card.22,Card.23,Card.24,Card.25,Card.26,Card.27,Card.28,Card.29,Card.30,Card.31,Card.32,Card.33,Card.34,Card.35,Card.36,Card.37,Card.38,Card.39,Card.40,archetype,archetype_pretty
CMBAIAYFAMCAKBQHAMESGOCJLFPNMAOYAEBACAYFAIAQIBILAIAQCBIZAIBQSDJP,"faction_MtTargon_Name,faction_ShadowIsles_Name",03SI005,03SI005,03SI005,03MT056,03MT056,03MT056,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI005,03SI005,03SI005,03SI006,03SI006,03SI006,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT089,03MT089,03MT089,03MT094,03MT094,03MT094,03MT214,03MT214,03MT214,03MT216,03MT216,03MT216,03SI002,03SI002,04SI011,04SI011,01SI025,03MT013,03MT047,Diana/Nocturne,""
CMBQCBAFBMCAGBIDAQCQMCADBERTQSKZLRPNMAOYAEAACAIDAUBA,"faction_MtTargon_Name,faction_ShadowIsles_Name",03SI005,03SI005,03SI005,03MT056,03MT056,03MT056,04SI011,04SI011,04SI011,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI005,03SI005,03SI005,03SI006,03SI006,03SI006,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT089,03MT089,03MT089,03MT092,03MT092,03MT092,03MT094,03MT094,03MT094,03MT214,03MT214,03MT214,03MT216,03MT216,03MT216,03SI002,Diana/Nocturne,""
CIAQWAYJBERTGOCLJRKFKVS4MABQCAIFDEAQGCO5AEAQICIEAEAQGCIX,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,03MT009,03MT056,03MT056,03MT056,03MT009,03MT009,03MT009,03MT035,03MT035,03MT035,03MT051,03MT051,03MT051,03MT056,03MT056,03MT056,03MT075,03MT075,03MT075,03MT076,03MT076,03MT076,03MT084,03MT084,03MT084,03MT085,03MT085,03MT085,03MT086,03MT086,03MT086,03MT092,03MT092,03MT092,03MT096,03MT096,03MT096,01SI025,01SI025,03MT221,03MT221,04MT004,04MT004,03MT023,Diana/Zoe (MT/SI),""
CMAQOAYJBERTQTCU3MA52AICAEAQKGIHAMETGSKVKZQGEZABAMBQSDJKJM,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,03MT009,03MT056,03MT056,03MT056,03MT009,03MT009,03MT009,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT076,03MT076,03MT076,03MT084,03MT084,03MT084,03MT219,03MT219,03MT219,03MT221,03MT221,03MT221,01SI025,01SI025,03MT051,03MT051,03MT073,03MT073,03MT085,03MT085,03MT086,03MT086,03MT096,03MT096,03MT098,03MT098,03MT100,03MT100,03MT013,03MT042,03MT075,Diana/Zoe (MT/SI),""
CMCACAIFF4AQIBILAQBQKAYEAUDAKAYJEM4ESWOWAEBACAIFE4AQGBICAIAQCBIZAIBQSDJP,"faction_MtTargon_Name,faction_ShadowIsles_Name",03SI005,03SI005,03SI005,03MT056,03MT056,03MT056,01SI047,01SI047,01SI047,04SI011,04SI011,04SI011,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI005,03SI005,03SI005,03SI006,03SI006,03SI006,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT089,03MT089,03MT089,03MT214,03MT214,03MT214,01SI039,01SI039,03SI002,03SI002,01SI025,03MT013,03MT047,Diana/Nocturne,""
CIBQCBAFBMBQGCJDHBMQGAYFAIBQKAYCAECRSMICAMCQMDYEAMES6SKV3AAQGAIBAUXQCAYJBUAQGBIB,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT056,03MT056,03MT056,03SI005,03SI005,03SI005,04SI011,04SI011,04SI011,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT089,03MT089,03MT089,03SI002,03SI002,03SI002,03SI003,03SI003,03SI003,03SI005,03SI005,03SI005,01SI025,01SI025,01SI049,01SI049,03SI006,03SI006,03SI015,03SI015,03MT047,03MT047,03MT073,03MT073,03MT085,03MT085,03MT216,03MT216,01SI047,03MT013,03SI001,Diana/Nocturne,""
CIBAGBAFAMCBABABAUUDAMJUAMAQEBIEAMAQKCYTDECAGCKUKVLFOAQBAECQCAQDBEEWA,"faction_MtTargon_Name,faction_ShadowIsles_Name",01SI052,01SI052,01SI052,03MT087,03MT087,03MT009,04SI003,04SI003,04SI003,04SI004,04SI004,04SI004,04SI016,04SI016,04SI016,01SI040,01SI040,01SI040,01SI048,01SI048,01SI048,01SI049,01SI049,01SI049,01SI052,01SI052,01SI052,02SI004,02SI004,01SI011,01SI011,01SI019,01SI019,01SI025,01SI025,03MT084,03MT084,03MT085,03MT085,03MT086,03MT086,03MT087,03MT087,01SI001,03MT009,03MT096,Aurelion Sol/Thresh/Zoe,""
CQBACBIKV4AQOAYJBERTQTCULRQAEAIBAUMQMAYJGM4USS2VKYBACAYJFIAQICIK,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,03MT009,03MT056,03MT056,03MT056,05BC175,05BC175,05BC175,03MT009,03MT009,03MT009,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT076,03MT076,03MT076,03MT084,03MT084,03MT084,03MT092,03MT092,03MT092,03MT096,03MT096,03MT096,01SI025,01SI025,03MT051,03MT051,03MT057,03MT057,03MT073,03MT073,03MT075,03MT075,03MT085,03MT085,03MT086,03MT086,03MT042,04MT010,Diana/Zoe (MT/SI),""
CMBQCAIFDEAQICIKBIBQSCJDJFGFIVTA3AA5SAO3AEAQCAYJKUAQEAYJBVRA,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,03MT009,03MT217,03MT217,03MT217,01SI025,01SI025,01SI025,04MT010,04MT010,04MT010,03MT009,03MT009,03MT009,03MT035,03MT035,03MT035,03MT073,03MT073,03MT073,03MT076,03MT076,03MT076,03MT084,03MT084,03MT084,03MT086,03MT086,03MT086,03MT096,03MT096,03MT096,03MT216,03MT216,03MT216,03MT217,03MT217,03MT217,03MT219,03MT219,03MT219,03MT085,03MT085,03MT013,03MT098,Aphelios/Zoe (MT/SI),""
CIBQCBAJBUBACBJIGQCAGCKUKZQN2AICAQAQKAITDEOQIAYJENEVKVYCAEAQKDYCAMEQ2MY,"faction_MtTargon_Name,faction_ShadowIsles_Name",01SI052,01SI052,01SI052,03MT087,03MT087,"",04MT013,04MT013,04MT013,01SI040,01SI040,01SI040,01SI052,01SI052,01SI052,03MT084,03MT084,03MT084,03MT086,03MT086,03MT086,03MT096,03MT096,03MT096,03MT221,03MT221,03MT221,01SI001,01SI001,01SI019,01SI019,01SI025,01SI025,01SI029,01SI029,03MT035,03MT035,03MT073,03MT073,03MT085,03MT085,03MT087,03MT087,01SI015,03MT013,03MT051,Aurelion Sol/Thresh,""
CICACBAJB4AQIBILAMBQKAYFAYDAGCJDHBEVYXWWAEBACAIFGEAQGCKYAEBQGCINK3OAC,"faction_MtTargon_Name,faction_ShadowIsles_Name",03SI005,03SI005,03SI005,03MT056,03MT056,03MT056,04MT015,04MT015,04MT015,04SI011,04SI011,04SI011,03SI003,03SI003,03SI003,03SI005,03SI005,03SI005,03SI006,03SI006,03SI006,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT092,03MT092,03MT092,03MT094,03MT094,03MT094,03MT214,03MT214,03MT214,01SI049,01SI049,03MT088,03MT088,03MT013,03MT086,03MT220,Diana/Nocturne,""
CQCACBIKV4AQCBIFAMBACBJIGQCAGCIXKRLFYBABAQEQ2AIEAU4AEAIFCMMQGAYJK5QGIAICAMEUSVI,"faction_MtTargon_Name,faction_ShadowIsles_Name",01SI052,01SI052,01SI052,03MT087,03MT087,"",05BC175,05BC175,05BC175,05SI003,05SI003,05SI003,01SI040,01SI040,01SI040,01SI052,01SI052,01SI052,03MT023,03MT023,03MT023,03MT084,03MT084,03MT084,03MT086,03MT086,03MT086,03MT092,03MT092,03MT092,04MT013,04MT013,04SI056,04SI056,01SI019,01SI019,01SI025,01SI025,03MT087,03MT087,03MT096,03MT096,03MT100,03MT100,03MT073,03MT085,Aurelion Sol/Thresh,""
CQBQCAIFGEBAIBIDCADAGCIFC4ZVIYGWAEBQCBIKV4AQEAYJBFMAGAIFDERDMAIBAUCQ4,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,"","","","",01SI049,01SI049,01SI049,04SI003,04SI003,04SI003,04SI016,04SI016,04SI016,03MT005,03MT005,03MT005,03MT023,03MT023,03MT023,03MT051,03MT051,03MT051,03MT084,03MT084,03MT084,03MT096,03MT096,03MT096,03MT214,03MT214,03MT214,05BC175,05BC175,03MT009,03MT009,03MT088,03MT088,01SI025,01SI025,01SI034,01SI034,01SI054,01SI054,05SI014,Zoe (MT/SI),""
CIBACBAJBUEQGCIJDIODMOKMKRMGAAQBAECRSBADBERTGVKWAA,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,03MT009,03MT054,03MT054,03MT054,04MT013,04MT013,04MT013,03MT009,03MT009,03MT009,03MT026,03MT026,03MT026,03MT028,03MT028,03MT028,03MT054,03MT054,03MT054,03MT057,03MT057,03MT057,03MT076,03MT076,03MT076,03MT084,03MT084,03MT084,03MT088,03MT088,03MT088,03MT096,03MT096,03MT096,01SI025,01SI025,03MT035,03MT035,03MT051,03MT051,03MT085,03MT085,03MT086,03MT086,Leona/Zoe (MT/SI),""
CMAQSAYJBERTQSKMKRKVZXIBAMAQCBIZAECAKCYEAMEUWVTAMQAQCAYJBU,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,03MT009,03MT056,03MT056,03MT056,03MT009,03MT009,03MT009,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT076,03MT076,03MT076,03MT084,03MT084,03MT084,03MT085,03MT085,03MT085,03MT092,03MT092,03MT092,03MT221,03MT221,03MT221,01SI025,01SI025,04SI011,04SI011,03MT075,03MT075,03MT086,03MT086,03MT096,03MT096,03MT100,03MT100,03MT013,Diana/Zoe (MT/SI),""
CIBQCBAJBUBQCBIBFA2AIAYJKVLGBXIBAMAQCBITAECASBADAMEQGV3EAIBAGCKULQCACBIPDEOTM,"faction_MtTargon_Name,faction_ShadowIsles_Name",01SI052,01SI052,01SI052,03MT087,03MT087,"",04MT013,04MT013,04MT013,01SI001,01SI001,01SI001,01SI040,01SI040,01SI040,01SI052,01SI052,01SI052,03MT085,03MT085,03MT085,03MT086,03MT086,03MT086,03MT096,03MT096,03MT096,03MT221,03MT221,03MT221,01SI019,01SI019,04MT004,04MT004,03MT003,03MT003,03MT087,03MT087,03MT100,03MT100,03MT084,03MT092,01SI015,01SI025,01SI029,01SI054,Aurelion Sol/Thresh,""
CIBQCBAFBMBQGBIDAQDAIAYJEM4ETVQBAMAQCBI5AEBQKAQFAMEVOXTE3AA52AIBAIBQSCKL,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT056,03MT056,03MT056,03MT087,03MT087,03MT009,04SI011,04SI011,04SI011,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI006,03SI006,03SI006,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT214,03MT214,03MT214,01SI029,01SI029,03SI002,03SI002,03MT087,03MT087,03MT094,03MT094,03MT100,03MT100,03MT216,03MT216,03MT221,03MT221,03MT009,03MT075,Aurelion Sol/Diana/Zoe (MT/SI),""
CMBQCAIFGEAQIBIDBMBQSFY2DMOCYNRZKJMGAZAAAEAQIBIL,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT054,03MT054,03MT054,"","","",01SI049,01SI049,01SI049,04SI003,04SI003,04SI003,03MT023,03MT023,03MT023,03MT026,03MT026,03MT026,03MT027,03MT027,03MT027,03MT028,03MT028,03MT028,03MT044,03MT044,03MT044,03MT054,03MT054,03MT054,03MT057,03MT057,03MT057,03MT082,03MT082,03MT082,03MT088,03MT088,03MT088,03MT096,03MT096,03MT096,03MT100,03MT100,03MT100,04SI011,Leona (MT/SI),""
CIBQCBAFBMDAGCJDHBEVSXWWAEDAGBICAMCAKBQKAAAQCAYJBU,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT056,03MT056,03MT056,03SI005,03SI005,03SI005,04SI011,04SI011,04SI011,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT089,03MT089,03MT089,03MT094,03MT094,03MT094,03MT214,03MT214,03MT214,03SI002,03SI002,03SI002,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI005,03SI005,03SI005,03SI006,03SI006,03SI006,03SI010,03SI010,03SI010,03MT013,Diana/Nocturne,""
CMBQCAYFAMBAIBIBCADAGCJDHA5FQXDOAMAQGBICAIAQKAJRAIBQSKOYAEBACAYJKUBACBIPDU,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT056,03MT056,03MT056,03MT058,03MT058,03MT058,03SI003,03SI003,03SI003,04SI001,04SI001,04SI001,04SI016,04SI016,04SI016,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT058,03MT058,03MT058,03MT088,03MT088,03MT088,03MT092,03MT092,03MT092,03MT110,03MT110,03MT110,03SI002,03SI002,01SI001,01SI001,01SI049,01SI049,03MT041,03MT041,03MT216,03MT216,03MT085,01SI015,01SI029,Diana/Taric (MT/SI),""
CMAQUAYJBERTGOCJJNGGBWAB3MAQGAIBAUMQCBAFBMBQGCKUKVLAA,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,03MT009,03MT056,03MT056,03MT056,03MT009,03MT009,03MT009,03MT035,03MT035,03MT035,03MT051,03MT051,03MT051,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT075,03MT075,03MT075,03MT076,03MT076,03MT076,03MT096,03MT096,03MT096,03MT216,03MT216,03MT216,03MT219,03MT219,03MT219,01SI025,01SI025,04SI011,04SI011,03MT084,03MT084,03MT085,03MT085,03MT086,03MT086,Diana/Zoe (MT/SI),""
CIBQCAIFF4BQGCJYJFMQKAYFAIBQIBIGAQAQCBIUAECAKCYCAMESGXQCAMCQOCQBAEBQKAI,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT056,03MT056,03MT056,03SI005,03SI005,03SI005,01SI047,01SI047,01SI047,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT089,03MT089,03MT089,03SI002,03SI002,03SI002,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI005,03SI005,03SI005,03SI006,03SI006,03SI006,01SI020,01SI020,04SI011,04SI011,03MT035,03MT035,03MT094,03MT094,03SI007,03SI007,03SI010,03SI010,03SI001,Diana/Nocturne,""
CIBQCBAJB4CAGBIDAQCQMBIDBE4ESWK62YAQGAIBAUMQCBAFBMBAGCJDF4BACAYJBUAQGBIK,"faction_MtTargon_Name,faction_ShadowIsles_Name",03SI005,03SI005,03SI005,03MT056,03MT056,03MT056,04MT015,04MT015,04MT015,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI005,03SI005,03SI005,03SI006,03SI006,03SI006,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT089,03MT089,03MT089,03MT094,03MT094,03MT094,03MT214,03MT214,03MT214,01SI025,01SI025,04SI011,04SI011,03MT035,03MT035,03MT047,03MT047,03MT013,03SI010,Diana/Nocturne,""
CIAQUAYJBERUYT2UKZOGBWIB3MAQEAIBAUMQIAYJJFKWJXIBAA,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,03MT009,03MT217,03MT217,03MT217,03MT009,03MT009,03MT009,03MT035,03MT035,03MT035,03MT076,03MT076,03MT076,03MT079,03MT079,03MT079,03MT084,03MT084,03MT084,03MT086,03MT086,03MT086,03MT092,03MT092,03MT092,03MT096,03MT096,03MT096,03MT217,03MT217,03MT217,03MT219,03MT219,03MT219,01SI025,01SI025,03MT073,03MT073,03MT085,03MT085,03MT100,03MT100,03MT221,03MT221,Aphelios/Zoe (MT/SI),""
CIBQCAYJEMCAGBIDAQDA2BQBAUHBAHRHGU4ACAYBAUBRMMIBAEAQKGI,"faction_MtTargon_Name,faction_ShadowIsles_Name",01SI030,01SI030,01SI030,01SI053,01SI053,01SI053,03MT035,03MT035,03MT035,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI006,03SI006,03SI006,03SI013,03SI013,03SI013,01SI014,01SI014,01SI014,01SI016,01SI016,01SI016,01SI030,01SI030,01SI030,01SI039,01SI039,01SI039,01SI053,01SI053,01SI053,01SI056,01SI056,01SI056,01SI003,01SI003,01SI022,01SI022,01SI049,01SI049,01SI025,Elise/Kalista (MT/SI),Mistwraith Allegiance
CMBQCAIFF4CAGBIDAQCQMBQDBERTQSKZLTLACAQBAQCQWAQDBEGUWAIBAECRS,"faction_MtTargon_Name,faction_ShadowIsles_Name",03SI005,03SI005,03SI005,03MT056,03MT056,03MT056,01SI047,01SI047,01SI047,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI005,03SI005,03SI005,03SI006,03SI006,03SI006,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT089,03MT089,03MT089,03MT092,03MT092,03MT092,03MT214,03MT214,03MT214,04SI011,04SI011,03MT013,03MT013,03MT075,03MT075,01SI025,Diana/Nocturne,""
CIBQGAYJENK5SAIDAQCQGBAFAQAQKKBQGEZQGAIBAUOQCAYFAQBAGCKUMABACAIFDEAQIBIQ,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT217,03MT217,03MT217,04SI005,04SI005,04SI005,03MT035,03MT035,03MT035,03MT085,03MT085,03MT085,03MT217,03MT217,03MT217,04SI003,04SI003,04SI003,04SI004,04SI004,04SI004,04SI005,04SI005,04SI005,01SI040,01SI040,01SI040,01SI048,01SI048,01SI048,01SI049,01SI049,01SI049,01SI051,01SI051,01SI051,01SI029,01SI029,03SI004,03SI004,03MT084,03MT084,03MT096,03MT096,01SI025,04SI016,Aphelios/Kindred,""
CICACBAJAQBAEBIHBABAIBIFCACQCBI2FAUSWMICAIAQKGJCAIBAKAIEAIAQCBJOAEBQSYQ,"faction_MtTargon_Name,faction_ShadowIsles_Name",02SI008,02SI008,02SI008,04SI005,04SI005,04SI005,04MT004,04MT004,04MT004,02SI007,02SI007,02SI007,02SI008,02SI008,02SI008,04SI005,04SI005,04SI005,04SI016,04SI016,04SI016,01SI026,01SI026,01SI026,01SI040,01SI040,01SI040,01SI041,01SI041,01SI041,01SI043,01SI043,01SI043,01SI049,01SI049,01SI049,01SI025,01SI025,01SI034,01SI034,02SI001,02SI001,02SI004,02SI004,01SI046,03MT098,Kindred/Maokai (MT/SI),""
CMBAEBAFAEGQIAYJBE4ES3QEAEBQKAYBAQCRCAQBAUCDCBADBERUWXW3AEBAEAYFAYDQIAYJCMVFKVQ,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,03MT009,03MT056,03MT056,03MT056,04SI001,04SI001,04SI001,04SI013,04SI013,04SI013,03MT009,03MT009,03MT009,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT110,03MT110,03MT110,03SI003,03SI003,04SI017,04SI017,01SI004,01SI004,01SI049,01SI049,03MT035,03MT035,03MT075,03MT075,03MT094,03MT094,03MT219,03MT219,03SI006,03SI007,03MT019,03MT042,03MT085,03MT086,Diana/Zoe (MT/SI),""
CIBACAIFDEFQGCIJEMZUYVCVKZLWAZG5AEBACAYJLQAQICINAA,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT009,03MT009,03MT009,03MT087,03MT087,03MT087,01SI025,01SI025,01SI025,03MT009,03MT009,03MT009,03MT035,03MT035,03MT035,03MT051,03MT051,03MT051,03MT076,03MT076,03MT076,03MT084,03MT084,03MT084,03MT085,03MT085,03MT085,03MT086,03MT086,03MT086,03MT087,03MT087,03MT087,03MT096,03MT096,03MT096,03MT100,03MT100,03MT100,03MT221,03MT221,03MT221,03MT092,03MT092,04MT013,04MT013,Aurelion Sol/Zoe (MT/SI),""
CIBQCBAFBMCAGBIDAQCQMBQDBERTQSKYLHLACAQBAECS6AIDBFPAEAIBAUMQEAYJBVOA,"faction_MtTargon_Name,faction_ShadowIsles_Name",03SI005,03SI005,03SI005,03MT056,03MT056,03MT056,04SI011,04SI011,04SI011,03SI003,03SI003,03SI003,03SI004,03SI004,03SI004,03SI005,03SI005,03SI005,03SI006,03SI006,03SI006,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT088,03MT088,03MT088,03MT089,03MT089,03MT089,03MT214,03MT214,03MT214,01SI047,01SI047,03MT094,03MT094,01SI025,03MT013,03MT092,Diana/Nocturne,""
CIBQCAYFAYAQIBILA4BQSIZYJFKNQAOZAHNQCAQBAMCQIBADBFFVLVQB3UAQEAIBAUMQEAYJBUJQ,"faction_MtTargon_Name,faction_ShadowIsles_Name",03MT056,03MT056,03MT056,03MT217,03MT217,03MT217,03SI006,03SI006,03SI006,04SI011,04SI011,04SI011,03MT035,03MT035,03MT035,03MT056,03MT056,03MT056,03MT073,03MT073,03MT073,03MT084,03MT084,03MT084,03MT216,03MT216,03MT216,03MT217,03MT217,03MT217,03MT219,03MT219,03MT219,03SI004,03SI004,03MT075,03MT075,03MT085,03MT085,03MT214,03MT214,03MT221,03MT221,01SI025,03MT013,03MT019,Aphelios/Diana (MT/SI),""
CMBAKAYJBFKFMXG5AECQIBYNDQTU6ZYCAECAOUIEAMESGM2VMAAA,"faction_MtTargon_Name,faction_Shurima_Name",03MT009,03MT009,03MT009,04SH039,04SH039,04SH039,03MT009,03MT009,03MT009,03MT084,03MT084,03MT084,03MT086,03MT086,03MT086,03MT092,03MT092,03MT092,03MT221,03MT221,03MT221,04SH013,04SH013,04SH013,04SH028,04SH028,04SH028,04SH039,04SH039,04SH039,04SH079,04SH079,04SH079,04SH103,04SH103,04SH103,04SH081,04SH081,03MT035,03MT035,03MT051,03MT051,03MT085,03MT085,03MT096,03MT096,Zilean/Zoe,""
CMBQCBIHBMBAICIEAUBQIBYNE4VAIAQDBEKDSAQEBEBAOAQFA4CA4BAEA4MBYKLIAIAQICIIAECAOYI,"faction_MtTargon_Name,faction_Shurima_Name",04SH039,04SH039,04SH039,05SH014,05SH014,04MT008,05SH011,05SH011,05SH011,04MT004,04MT004,04MT004,04MT005,04MT005,04MT005,04SH013,04SH013,04SH013,04SH039,04SH039,04SH039,04SH042,04SH042,04SH042,03MT020,03MT020,03MT057,03MT057,04MT002,04MT002,04MT007,04MT007,05SH004,05SH004,05SH014,05SH014,04SH024,04SH024,04SH028,04SH028,04SH041,04SH041,04SH104,04SH104,04MT008,04SH097,Malphite/Xerath/Zilean,""
CMBAIBAJAQCQOCAEAQDRQKSJLUBACBAJBYCQIBYNDQSSSWICAECAOTADAQEQCAQJ,"faction_MtTargon_Name,faction_Shurima_Name",04MT008,04MT008,04MT008,04SH073,04SH073,04SH073,04MT004,04MT004,04MT004,04MT005,04MT005,04MT005,04MT007,04MT007,04MT007,04MT008,04MT008,04MT008,04SH024,04SH024,04SH024,04SH042,04SH042,04SH042,04SH073,04SH073,04SH073,04SH093,04SH093,04SH093,04MT014,04MT014,04SH013,04SH013,04SH028,04SH028,04SH037,04SH037,04SH041,04SH041,04SH089,04SH089,04SH076,04MT001,04MT002,04MT009,Malphite/Taliyah,""
CMBQCAYJHEBQICIDAUDQMBAHBUMBYJSJM4BAEBAJAQEAEBAHEWFACAQBAQDTWAIFA4IQ,"faction_MtTargon_Name,faction_Shurima_Name",04SH073,04SH073,04SH073,04MT008,04MT008,"",03MT057,03MT057,03MT057,04MT003,04MT003,04MT003,04MT005,04MT005,04MT005,04MT007,04MT007,04MT007,04SH013,04SH013,04SH013,04SH024,04SH024,04SH024,04SH028,04SH028,04SH028,04SH038,04SH038,04SH038,04SH073,04SH073,04SH073,04SH103,04SH103,04SH103,04MT004,04MT004,04MT008,04MT008,04SH037,04SH037,04SH138,04SH138,04SH059,05SH017,Malphite/Taliyah,""
CMBQCBIHBMCAICIEAUDQQBAEA4GRQJSJAMAQKBYRAICASAQDAMCAOHBFLUAQCBAHHM,"faction_MtTargon_Name,faction_Shurima_Name",04MT008,04MT008,04MT008,04SH073,04SH073,04SH073,05SH011,05SH011,05SH011,04MT004,04MT004,04MT004,04MT005,04MT005,04MT005,04MT007,04MT007,04MT007,04MT008,04MT008,04MT008,04SH013,04SH013,04SH013,04SH024,04SH024,04SH024,04SH038,04SH038,04SH038,04SH073,04SH073,04SH073,05SH017,05SH017,04MT002,04MT002,04MT003,04MT003,04SH028,04SH028,04SH037,04SH037,04SH093,04SH093,04SH059,Malphite/Taliyah,""
CMBQEBIHA4FQGBAJAQCQQBIEA4GSKJSJLECACBAJA4AQIBZ3AECQOEICAMETSVIA,"faction_MtTargon_Name,faction_Shurima_Name",04MT008,04MT008,04MT008,04SH073,04SH073,04SH073,05SH007,05SH007,05SH007,05SH011,05SH011,05SH011,04MT004,04MT004,04MT004,04MT005,04MT005,04MT005,04MT008,04MT008,04MT008,04SH013,04SH013,04SH013,04SH037,04SH037,04SH037,04SH038,04SH038,04SH038,04SH073,04SH073,04SH073,04SH089,04SH089,04SH089,04MT007,04MT007,04SH059,04SH059,05SH017,05SH017,03MT057,03MT057,03MT085,03MT085,Malphite/Taliyah,""
CMBQEBIHA4FQGBAJAQCQQBIEA4SSMSKZLUBQCBAJAMBAIBYNDQBAKBYCCEAA,"faction_MtTargon_Name,faction_Shurima_Name",04MT008,04MT008,04MT008,04SH073,04SH073,04SH073,05SH007,05SH007,05SH007,05SH011,05SH011,05SH011,04MT004,04MT004,04MT004,04MT005,04MT005,04MT005,04MT008,04MT008,04MT008,04SH037,04SH037,04SH037,04SH038,04SH038,04SH038,04SH073,04SH073,04SH073,04SH089,04SH089,04SH089,04SH093,04SH093,04SH093,04MT003,04MT003,04SH013,04SH013,04SH028,04SH028,05SH002,05SH002,05SH017,05SH017,Malphite/Taliyah,""
CQCACBIKUMAQCBIHBMBAICIFA4DAIBZGGA3F3AQBRIAQGAIDBERQCBIHAQBAIBYNEUBACBAHQAAQCBIHCE,"faction_MtTargon_Name,faction_Shurima_Name",05BC163,05BC163,05BC163,04SH130,04SH130,04SH130,05BC163,05BC163,05BC163,05SH011,05SH011,05SH011,04MT005,04MT005,04MT005,04MT007,04MT007,04MT007,04SH038,04SH038,04SH038,04SH048,04SH048,04SH048,04SH054,04SH054,04SH054,04SH093,04SH093,04SH093,04SH130,04SH130,04SH130,04SH138,04SH138,04SH138,03MT035,03MT035,05SH004,05SH004,04SH013,04SH013,04SH037,04SH037,04SH128,05SH017,Akshan/Ziggs (MT/SH),""
CMBAEBAHQIAYUAIEAMESGMZ2MIBAIBAHHNGICAMDAEDAGCI3FAUTAUKVAEBAGCITC4,"faction_MtTargon_Name,faction_Shurima_Name",04SH130,04SH130,04SH130,03MT058,03MT058,03MT058,04SH130,04SH130,04SH130,04SH138,04SH138,04SH138,03MT035,03MT035,03MT035,03MT051,03MT051,03MT051,03MT058,03MT058,03MT058,03MT098,03MT098,03MT098,04SH059,04SH059,04SH076,04SH076,04SH129,04SH129,04SH131,04SH131,03MT027,03MT027,03MT040,03MT040,03MT041,03MT041,03MT048,03MT048,03MT081,03MT081,03MT085,03MT085,03MT019,03MT023,Akshan/Taric,""
